"","sale_year","sale_month","ZCTA","year_month","variable","value"
"1270",2018,"November","68154",2018-11-01,"Mean monthly sale price",237.048148148148
"1271",2018,"November","68154",2018-11-01,"Sum of all sales",6400.3
"1272",2018,"November","68154",2018-11-01,"Total number of sales",27
"1273",2018,"November","68164",2018-11-01,"Median monthly sale price",172.5
"1274",2018,"November","68164",2018-11-01,"Mean monthly sale price",206.101666666667
"1275",2018,"November","68164",2018-11-01,"Sum of all sales",6183.05
"1276",2018,"November","68164",2018-11-01,"Total number of sales",30
"1277",2018,"December","68007",2018-12-01,"Median monthly sale price",214.1225
"1278",2018,"December","68007",2018-12-01,"Mean monthly sale price",201.772883333333
"1279",2018,"December","68007",2018-12-01,"Sum of all sales",12106.373
"1280",2018,"December","68007",2018-12-01,"Total number of sales",60
"1281",2018,"December","68022",2018-12-01,"Median monthly sale price",305.403
"1282",2018,"December","68022",2018-12-01,"Mean monthly sale price",317.141890243902
"1283",2018,"December","68022",2018-12-01,"Sum of all sales",26005.635
"1284",2018,"December","68022",2018-12-01,"Total number of sales",82
"1285",2018,"December","68102",2018-12-01,"Median monthly sale price",471.25
"1286",2018,"December","68102",2018-12-01,"Mean monthly sale price",471.25
"1287",2018,"December","68102",2018-12-01,"Sum of all sales",942.5
"1288",2018,"December","68102",2018-12-01,"Total number of sales",2
"1289",2018,"December","68104",2018-12-01,"Median monthly sale price",131
"1290",2018,"December","68104",2018-12-01,"Mean monthly sale price",133.213026315789
"1291",2018,"December","68104",2018-12-01,"Sum of all sales",5062.095
"1292",2018,"December","68104",2018-12-01,"Total number of sales",38
"1293",2018,"December","68105",2018-12-01,"Median monthly sale price",159
"1294",2018,"December","68105",2018-12-01,"Mean monthly sale price",145.25
"1295",2018,"December","68105",2018-12-01,"Sum of all sales",1743
"1296",2018,"December","68105",2018-12-01,"Total number of sales",12
"1297",2018,"December","68106",2018-12-01,"Median monthly sale price",174.95
"1298",2018,"December","68106",2018-12-01,"Mean monthly sale price",184.730303030303
"1299",2018,"December","68106",2018-12-01,"Sum of all sales",6096.1
"1300",2018,"December","68106",2018-12-01,"Total number of sales",33
"1301",2018,"December","68107",2018-12-01,"Median monthly sale price",119
"1302",2018,"December","68107",2018-12-01,"Mean monthly sale price",114.72380952381
"1303",2018,"December","68107",2018-12-01,"Sum of all sales",2409.2
"1304",2018,"December","68107",2018-12-01,"Total number of sales",21
"1305",2018,"December","68108",2018-12-01,"Median monthly sale price",100
"1306",2018,"December","68108",2018-12-01,"Mean monthly sale price",96.6
"1307",2018,"December","68108",2018-12-01,"Sum of all sales",483
"1308",2018,"December","68108",2018-12-01,"Total number of sales",5
"1309",2018,"December","68110",2018-12-01,"Median monthly sale price",110
"1310",2018,"December","68110",2018-12-01,"Mean monthly sale price",110
"1311",2018,"December","68110",2018-12-01,"Sum of all sales",110
"1312",2018,"December","68110",2018-12-01,"Total number of sales",1
"1313",2018,"December","68111",2018-12-01,"Median monthly sale price",84.5
"1314",2018,"December","68111",2018-12-01,"Mean monthly sale price",75.7
"1315",2018,"December","68111",2018-12-01,"Sum of all sales",681.3
"1316",2018,"December","68111",2018-12-01,"Total number of sales",9
"1317",2018,"December","68112",2018-12-01,"Median monthly sale price",132.5
"1318",2018,"December","68112",2018-12-01,"Mean monthly sale price",182.36
"1319",2018,"December","68112",2018-12-01,"Sum of all sales",1823.6
"1320",2018,"December","68112",2018-12-01,"Total number of sales",10
"1321",2018,"December","68114",2018-12-01,"Median monthly sale price",160
"1322",2018,"December","68114",2018-12-01,"Mean monthly sale price",239.483333333333
"1323",2018,"December","68114",2018-12-01,"Sum of all sales",5029.15
"1324",2018,"December","68114",2018-12-01,"Total number of sales",21
"1325",2018,"December","68116",2018-12-01,"Median monthly sale price",247
"1326",2018,"December","68116",2018-12-01,"Mean monthly sale price",285.781781818182
"1327",2018,"December","68116",2018-12-01,"Sum of all sales",15717.998
"1328",2018,"December","68116",2018-12-01,"Total number of sales",55
"1329",2018,"December","68117",2018-12-01,"Median monthly sale price",133.95
"1330",2018,"December","68117",2018-12-01,"Mean monthly sale price",109.15
"1331",2018,"December","68117",2018-12-01,"Sum of all sales",436.6
"1332",2018,"December","68117",2018-12-01,"Total number of sales",4
"1333",2018,"December","68118",2018-12-01,"Median monthly sale price",266.24
"1334",2018,"December","68118",2018-12-01,"Mean monthly sale price",358.034285714286
"1335",2018,"December","68118",2018-12-01,"Sum of all sales",2506.24
"1336",2018,"December","68118",2018-12-01,"Total number of sales",7
"1337",2018,"December","68122",2018-12-01,"Median monthly sale price",178.963
"1338",2018,"December","68122",2018-12-01,"Mean monthly sale price",189.126454545455
"1339",2018,"December","68122",2018-12-01,"Sum of all sales",4160.782
"1340",2018,"December","68122",2018-12-01,"Total number of sales",22
"1341",2018,"December","68124",2018-12-01,"Median monthly sale price",226
"1342",2018,"December","68124",2018-12-01,"Mean monthly sale price",304.111111111111
"1343",2018,"December","68124",2018-12-01,"Sum of all sales",5474
"1344",2018,"December","68124",2018-12-01,"Total number of sales",18
"1345",2018,"December","68127",2018-12-01,"Median monthly sale price",181.25
"1346",2018,"December","68127",2018-12-01,"Mean monthly sale price",183.05625
"1347",2018,"December","68127",2018-12-01,"Sum of all sales",2928.9
"1348",2018,"December","68127",2018-12-01,"Total number of sales",16
"1349",2018,"December","68130",2018-12-01,"Median monthly sale price",240.0035
"1350",2018,"December","68130",2018-12-01,"Mean monthly sale price",292.343727272727
"1351",2018,"December","68130",2018-12-01,"Sum of all sales",6431.562
"1352",2018,"December","68130",2018-12-01,"Total number of sales",22
"1353",2018,"December","68131",2018-12-01,"Median monthly sale price",127.5
"1354",2018,"December","68131",2018-12-01,"Mean monthly sale price",158.785714285714
"1355",2018,"December","68131",2018-12-01,"Sum of all sales",2223
"1356",2018,"December","68131",2018-12-01,"Total number of sales",14
"1357",2018,"December","68132",2018-12-01,"Median monthly sale price",262.425
"1358",2018,"December","68132",2018-12-01,"Mean monthly sale price",259.290625
"1359",2018,"December","68132",2018-12-01,"Sum of all sales",4148.65
"1360",2018,"December","68132",2018-12-01,"Total number of sales",16
"1361",2018,"December","68134",2018-12-01,"Median monthly sale price",165
"1362",2018,"December","68134",2018-12-01,"Mean monthly sale price",173.172
"1363",2018,"December","68134",2018-12-01,"Sum of all sales",4329.3
"1364",2018,"December","68134",2018-12-01,"Total number of sales",25
"1365",2018,"December","68135",2018-12-01,"Median monthly sale price",247
"1366",2018,"December","68135",2018-12-01,"Mean monthly sale price",258.455648648649
"1367",2018,"December","68135",2018-12-01,"Sum of all sales",9562.859
"1368",2018,"December","68135",2018-12-01,"Total number of sales",37
"1369",2018,"December","68137",2018-12-01,"Median monthly sale price",171
"1370",2018,"December","68137",2018-12-01,"Mean monthly sale price",174.19575
"1371",2018,"December","68137",2018-12-01,"Sum of all sales",4180.698
"1372",2018,"December","68137",2018-12-01,"Total number of sales",24
"1373",2018,"December","68142",2018-12-01,"Median monthly sale price",173.5
"1374",2018,"December","68142",2018-12-01,"Mean monthly sale price",181.05
"1375",2018,"December","68142",2018-12-01,"Sum of all sales",1448.4
"1376",2018,"December","68142",2018-12-01,"Total number of sales",8
"1377",2018,"December","68144",2018-12-01,"Median monthly sale price",155
"1378",2018,"December","68144",2018-12-01,"Mean monthly sale price",165.877133333333
"1379",2018,"December","68144",2018-12-01,"Sum of all sales",2488.157
"1380",2018,"December","68144",2018-12-01,"Total number of sales",15
"1381",2018,"December","68152",2018-12-01,"Median monthly sale price",167
"1382",2018,"December","68152",2018-12-01,"Mean monthly sale price",167
"1383",2018,"December","68152",2018-12-01,"Sum of all sales",167
"1384",2018,"December","68152",2018-12-01,"Total number of sales",1
"1385",2018,"December","68154",2018-12-01,"Median monthly sale price",217
"1386",2018,"December","68154",2018-12-01,"Mean monthly sale price",207.70625
"1387",2018,"December","68154",2018-12-01,"Sum of all sales",3323.3
"1388",2018,"December","68154",2018-12-01,"Total number of sales",16
"1389",2018,"December","68164",2018-12-01,"Median monthly sale price",192
"1390",2018,"December","68164",2018-12-01,"Mean monthly sale price",217.570724137931
"1391",2018,"December","68164",2018-12-01,"Sum of all sales",6309.551
"1392",2018,"December","68164",2018-12-01,"Total number of sales",29
"1393",2019,"January","68007",2019-01-01,"Median monthly sale price",271.254
"1394",2019,"January","68007",2019-01-01,"Mean monthly sale price",246.465793103448
"1395",2019,"January","68007",2019-01-01,"Sum of all sales",7147.508
"1396",2019,"January","68007",2019-01-01,"Total number of sales",29
"1397",2019,"January","68022",2019-01-01,"Median monthly sale price",290
"1398",2019,"January","68022",2019-01-01,"Mean monthly sale price",300.5826
"1399",2019,"January","68022",2019-01-01,"Sum of all sales",21040.782
"1400",2019,"January","68022",2019-01-01,"Total number of sales",70
"1401",2019,"January","68102",2019-01-01,"Median monthly sale price",195
"1402",2019,"January","68102",2019-01-01,"Mean monthly sale price",206.214285714286
"1403",2019,"January","68102",2019-01-01,"Sum of all sales",1443.5
"1404",2019,"January","68102",2019-01-01,"Total number of sales",7
"1405",2019,"January","68104",2019-01-01,"Median monthly sale price",125
"1406",2019,"January","68104",2019-01-01,"Mean monthly sale price",138.955958333333
"1407",2019,"January","68104",2019-01-01,"Sum of all sales",3334.943
"1408",2019,"January","68104",2019-01-01,"Total number of sales",24
"1409",2019,"January","68105",2019-01-01,"Median monthly sale price",132
"1410",2019,"January","68105",2019-01-01,"Mean monthly sale price",134.769230769231
"1411",2019,"January","68105",2019-01-01,"Sum of all sales",1752
"1412",2019,"January","68105",2019-01-01,"Total number of sales",13
"1413",2019,"January","68106",2019-01-01,"Median monthly sale price",161.5
"1414",2019,"January","68106",2019-01-01,"Mean monthly sale price",162.207142857143
"1415",2019,"January","68106",2019-01-01,"Sum of all sales",2270.9
"1416",2019,"January","68106",2019-01-01,"Total number of sales",14
"1417",2019,"January","68107",2019-01-01,"Median monthly sale price",115
"1418",2019,"January","68107",2019-01-01,"Mean monthly sale price",86.0538461538462
"1419",2019,"January","68107",2019-01-01,"Sum of all sales",1118.7
"1420",2019,"January","68107",2019-01-01,"Total number of sales",13
"1421",2019,"January","68108",2019-01-01,"Median monthly sale price",99.5
"1422",2019,"January","68108",2019-01-01,"Mean monthly sale price",137.8125
"1423",2019,"January","68108",2019-01-01,"Sum of all sales",1102.5
"1424",2019,"January","68108",2019-01-01,"Total number of sales",8
"1425",2019,"January","68110",2019-01-01,"Median monthly sale price",57
"1426",2019,"January","68110",2019-01-01,"Mean monthly sale price",57
"1427",2019,"January","68110",2019-01-01,"Sum of all sales",57
"1428",2019,"January","68110",2019-01-01,"Total number of sales",1
"1429",2019,"January","68111",2019-01-01,"Median monthly sale price",69.5
"1430",2019,"January","68111",2019-01-01,"Mean monthly sale price",75.775
"1431",2019,"January","68111",2019-01-01,"Sum of all sales",530.425
"1432",2019,"January","68111",2019-01-01,"Total number of sales",7
"1433",2019,"January","68112",2019-01-01,"Median monthly sale price",132.9
"1434",2019,"January","68112",2019-01-01,"Mean monthly sale price",146.288888888889
"1435",2019,"January","68112",2019-01-01,"Sum of all sales",1316.6
"1436",2019,"January","68112",2019-01-01,"Total number of sales",9
"1437",2019,"January","68114",2019-01-01,"Median monthly sale price",150
"1438",2019,"January","68114",2019-01-01,"Mean monthly sale price",207.854545454545
"1439",2019,"January","68114",2019-01-01,"Sum of all sales",2286.4
"1440",2019,"January","68114",2019-01-01,"Total number of sales",11
"1441",2019,"January","68116",2019-01-01,"Median monthly sale price",212.5
"1442",2019,"January","68116",2019-01-01,"Mean monthly sale price",246.372222222222
"1443",2019,"January","68116",2019-01-01,"Sum of all sales",11086.75
"1444",2019,"January","68116",2019-01-01,"Total number of sales",45
"1445",2019,"January","68117",2019-01-01,"Median monthly sale price",109
"1446",2019,"January","68117",2019-01-01,"Mean monthly sale price",114.5
"1447",2019,"January","68117",2019-01-01,"Sum of all sales",458
"1448",2019,"January","68117",2019-01-01,"Total number of sales",4
"1449",2019,"January","68118",2019-01-01,"Median monthly sale price",250
"1450",2019,"January","68118",2019-01-01,"Mean monthly sale price",266.055555555556
"1451",2019,"January","68118",2019-01-01,"Sum of all sales",2394.5
"1452",2019,"January","68118",2019-01-01,"Total number of sales",9
"1453",2019,"January","68122",2019-01-01,"Median monthly sale price",174
"1454",2019,"January","68122",2019-01-01,"Mean monthly sale price",176.189277777778
"1455",2019,"January","68122",2019-01-01,"Sum of all sales",3171.407
"1456",2019,"January","68122",2019-01-01,"Total number of sales",18
"1457",2019,"January","68124",2019-01-01,"Median monthly sale price",168
